Fecha,Estado,Horario,Centena,Fijo,Corrido_1,Corrido_2
2024-07-15,TN,Morning,9,17,28,22
2024-07-15,GA,Midday,7,61,33,57
2024-07-15,NJ,Midday,0,15,69,84
2024-07-15,TN,Midday,2,88,41,14
2024-07-15,FL,Midday,5,37,48,92
2024-07-15,NY,Midday,1,44,17,26
2024-07-15,GA,Evening,7,29,63,68
2024-07-15,TN,Evening,9,23,90,59
2024-07-15,FL,Evening,1,19,94,70
2024-07-15,NY,Evening,7,83,86,35
2024-07-15,NJ,Evening,8,64,29,41
2024-07-15,GA,Night,9,83,34,1
2024-07-16,TN,Morning,9,67,77,94
2024-07-16,GA,Midday,2,64,36,71
2024-07-16,NJ,Midday,3,96,29,97
2024-07-16,TN,Midday,5,99,77,57
2024-07-16,FL,Midday,9,69,65,8
2024-07-16,NY,Midday,4,84,81,1
2024-07-16,GA,Evening,3,38,96,88
2024-07-16,TN,Evening,3,93,24,76
2024-07-16,FL,Evening,5,77,91,60
2024-07-16,NY,Evening,2,95,34,17
2024-07-16,NJ,Evening,4,14,11,99
2024-07-16,GA,Night,0,73,31,8
2024-07-17,TN,Morning,0,52,80,34
2024-07-17,GA,Midday,8,16,84,98
2024-07-17,NJ,Midday,7,83,10,46
2024-07-17,TN,Midday,2,6,8,45
2024-07-17,FL,Midday,6,64,3,71
2024-07-17,NY,Midday,7,6,20,22
2024-07-17,GA,Evening,7,99,79,49
2024-07-17,TN,Evening,1,36,63,45
2024-07-17,FL,Evening,7,91,91,48
2024-07-17,NY,Evening,1,22,94,6
2024-07-17,NJ,Evening,4,73,69,35
2024-07-17,GA,Night,2,97,54,32
2024-07-18,TN,Morning,5,10,57,26
2024-07-18,GA,Midday,6,93,98,18
2024-07-18,NJ,Midday,4,35,92,79
2024-07-18,TN,Midday,2,65,34,17
2024-07-18,FL,Midday,3,29,67,52
2024-07-18,NY,Midday,8,30,89,88
2024-07-18,GA,Evening,6,66,61,27
2024-07-18,TN,Evening,4,29,6,3
2024-07-18,FL,Evening,5,71,24,86
2024-07-18,NY,Evening,8,16,33,48
2024-07-18,NJ,Evening,6,24,11,69
2024-07-18,GA,Night,0,39,79,60
2024-07-19,TN,Morning,0,36,50,76
2024-07-19,GA,Midday,4,11,23,13
2024-07-19,NJ,Midday,7,13,54,45
2024-07-19,TN,Midday,6,27,6,39
2024-07-19,FL,Midday,9,73,77,79
2024-07-19,NY,Midday,8,88,55,14
2024-07-19,GA,Evening,9,6,40,89
2024-07-19,TN,Evening,0,84,41,95
2024-07-19,FL,Evening,8,23,85,98
2024-07-19,NY,Evening,3,8,75,45
2024-07-19,NJ,Evening,2,8,95,43
2024-07-19,GA,Night,8,47,13,26
2024-07-20,TN,Morning,5,51,6,41
2024-07-20,GA,Midday,9,90,59,65
2024-07-20,NJ,Midday,1,18,82,69
2024-07-20,TN,Midday,3,9,0,58
2024-07-20,FL,Midday,7,70,68,6
2024-07-20,NY,Midday,6,26,2,3
2024-07-20,GA,Evening,9,85,4,23
2024-07-20,TN,Evening,5,65,0,80
2024-07-20,FL,Evening,8,47,3,74
2024-07-20,NY,Evening,0,44,10,0
2024-07-20,NJ,Evening,4,54,16,22
2024-07-20,GA,Night,4,50,45,19
2024-07-21,GA,Midday,9,97,55,17
2024-07-21,NY,Midday,8,1,49,69
2024-07-21,GA,Evening,7,79,48,79
2024-07-21,NY,Evening,7,49,86,95
2024-07-21,GA,Night,7,7,81,64
2024-07-22,TN,Morning,6,31,60,31
2024-07-22,GA,Midday,0,51,71,31
2024-07-22,NJ,Midday,3,97,99,38
2024-07-22,TN,Midday,9,16,97,1
2024-07-22,FL,Midday,0,32,46,93
2024-07-22,NY,Midday,6,88,76,88
2024-07-22,GA,Evening,0,82,54,53
2024-07-22,TN,Evening,3,73,59,35
2024-07-22,NY,Evening,7,69,90,22
2024-07-22,NJ,Evening,1,45,32,67
2024-07-22,GA,Night,5,88,98,86
2024-07-23,TN,Morning,7,39,61,55
2024-07-23,GA,Midday,6,17,24,20
2024-07-23,NJ,Midday,6,40,90,10
2024-07-23,TN,Midday,8,84,56,90
2024-07-23,FL,Midday,5,36,64,75
2024-07-23,NY,Midday,9,99,19,42
2024-07-23,GA,Evening,6,92,99,45
2024-07-23,TN,Evening,5,48,89,87
2024-07-23,FL,Evening,5,85,11,49
2024-07-23,NY,Evening,2,73,53,9
2024-07-23,NJ,Evening,2,18,7,77
2024-07-23,GA,Night,0,82,62,50
2024-07-24,TN,Morning,9,49,96,66
2024-07-24,GA,Midday,9,60,13,80
2024-07-24,NJ,Midday,7,88,23,27
2024-07-24,TN,Midday,0,63,88,97
2024-07-24,FL,Midday,3,85,97,33
2024-07-24,NY,Midday,7,40,86,24
2024-07-24,GA,Evening,9,40,20,91
2024-07-24,TN,Evening,6,61,55,4
2024-07-24,FL,Evening,2,35,5,12
2024-07-24,NY,Evening,8,59,51,3
2024-07-24,NJ,Evening,8,98,85,4
2024-07-24,GA,Night,8,5,30,64
2024-07-25,TN,Morning,5,70,78,82
2024-07-25,GA,Midday,7,87,91,19
2024-07-25,NJ,Midday,2,43,52,0
2024-07-25,TN,Midday,0,19,71,85
2024-07-25,FL,Midday,4,0,44,73
2024-07-25,NY,Midday,3,35,25,44
2024-07-25,GA,Evening,0,10,52,29
2024-07-25,TN,Evening,0,59,22,1
2024-07-25,FL,Evening,3,80,99,89
2024-07-25,NY,Evening,9,48,55,82
2024-07-25,NJ,Evening,8,87,76,56
2024-07-25,GA,Night,6,75,42,31
2024-07-26,TN,Morning,8,75,34,70
2024-07-26,GA,Midday,5,19,79,50
2024-07-26,NJ,Midday,7,8,5,76
2024-07-26,TN,Midday,2,19,42,86
2024-07-26,FL,Midday,8,16,25,85
2024-07-26,NY,Midday,8,87,19,34
2024-07-26,GA,Evening,0,8,93,9
2024-07-26,TN,Evening,7,41,91,94
2024-07-26,FL,Evening,5,62,61,33
2024-07-26,NY,Evening,8,69,42,4
2024-07-26,NJ,Evening,7,79,64,71
2024-07-26,GA,Night,9,57,60,38
2024-07-27,TN,Morning,7,13,83,2
2024-07-27,GA,Midday,6,3,36,77
2024-07-27,NJ,Midday,3,6,4,45
2024-07-27,TN,Midday,7,9,76,40
2024-07-27,FL,Midday,0,96,70,92
2024-07-27,NY,Midday,3,23,73,6
2024-07-27,GA,Evening,6,19,63,29
2024-07-27,TN,Evening,9,18,77,26
2024-07-27,FL,Evening,8,84,55,55
2024-07-27,NY,Evening,7,49,61,7
2024-07-27,NJ,Evening,9,64,74,35
2024-07-27,GA,Night,1,26,60,28
2024-07-28,GA,Midday,8,80,23,59
2024-07-28,NJ,Midday,4,37,71,14
2024-07-28,NY,Midday,5,4,29,95
2024-07-28,GA,Evening,7,6,15,40
2024-07-28,TN,Evening,8,70,14,77
2024-07-28,NY,Evening,1,11,57,12
2024-07-28,NJ,Evening,9,91,4,13
2024-07-28,GA,Night,9,95,38,99
2024-07-29,TN,Morning,2,15,89,89
2024-07-29,GA,Midday,3,97,12,48
2024-07-29,NJ,Midday,8,11,60,27
2024-07-29,TN,Midday,1,91,71,8
2024-07-29,FL,Midday,4,5,94,90
2024-07-29,NY,Midday,5,74,54,73
2024-07-29,GA,Evening,5,80,57,83
2024-07-29,TN,Evening,5,27,20,63
2024-07-29,NY,Evening,1,71,44,24
2024-07-29,NJ,Evening,8,62,69,54
2024-07-29,GA,Night,1,36,90,40
2024-07-30,TN,Morning,0,40,24,14
2024-07-30,GA,Midday,5,60,42,5
2024-07-30,NJ,Midday,4,54,33,63
2024-07-30,TN,Midday,2,28,93,91
2024-07-30,FL,Midday,4,47,42,78
2024-07-30,NY,Midday,3,85,34,87
2024-07-30,GA,Evening,3,31,63,55
2024-07-30,TN,Evening,5,49,69,13
2024-07-30,FL,Evening,0,49,10,4
2024-07-30,NY,Evening,6,49,61,94
2024-07-30,NJ,Evening,7,63,51,17
2024-07-30,GA,Night,9,5,16,76
2024-07-31,TN,Morning,0,81,80,76
2024-07-31,GA,Midday,3,70,24,70
2024-07-31,NJ,Midday,3,89,24,41
2024-07-31,TN,Midday,2,6,2,45
2024-07-31,FL,Midday,0,14,63,26
2024-07-31,NY,Midday,8,2,63,80
2024-07-31,GA,Evening,6,16,26,18
2024-07-31,TN,Evening,3,2,31,46
2024-07-31,FL,Evening,7,16,95,82
2024-07-31,NY,Evening,7,16,38,97
2024-07-31,NJ,Evening,0,10,50,25
2024-07-31,GA,Night,3,2,23,34
2024-08-01,TN,Morning,4,39,48,85
2024-08-01,GA,Midday,4,57,36,69
2024-08-01,NJ,Midday,7,45,89,2
2024-08-01,TN,Midday,3,74,83,91
2024-08-01,FL,Midday,7,3,71,26
2024-08-01,NY,Midday,7,31,74,19
2024-08-01,GA,Evening,6,13,4,15
2024-08-01,TN,Evening,3,47,51,38
2024-08-01,FL,Evening,8,33,71,56
2024-08-01,NY,Evening,6,3,19,19
2024-08-01,NJ,Evening,9,87,13,46
2024-08-01,GA,Night,9,0,20,2
2024-08-02,TN,Morning,3,65,93,4
2024-08-02,GA,Midday,5,85,31,77
2024-08-02,NJ,Midday,3,50,63,44
2024-08-02,TN,Midday,0,62,58,29
2024-08-02,FL,Midday,9,74,86,33
2024-08-02,NY,Midday,5,96,90,14
2024-08-02,GA,Evening,7,70,37,95
2024-08-02,TN,Evening,8,20,98,95
2024-08-02,FL,Evening,5,26,95,16
2024-08-02,NY,Evening,3,73,27,97
2024-08-02,NJ,Evening,0,54,46,8
2024-08-02,GA,Night,2,12,52,70
2024-08-03,TN,Morning,4,35,55,5
2024-08-03,GA,Midday,0,55,30,38
2024-08-03,NJ,Midday,0,28,51,11
2024-08-03,TN,Midday,5,85,40,78
2024-08-03,FL,Midday,1,47,62,63
2024-08-03,NY,Midday,6,18,53,12
2024-08-03,GA,Evening,8,18,28,51
2024-08-03,TN,Evening,1,97,79,64
2024-08-03,FL,Evening,7,83,37,45
2024-08-03,NY,Evening,8,37,67,19
2024-08-03,NJ,Evening,9,28,18,99
2024-08-03,GA,Night,0,55,89,43
2024-08-04,GA,Midday,0,12,60,97
2024-08-04,NJ,Midday,7,8,92,64
2024-08-04,FL,Midday,7,12,70,8
2024-08-04,NY,Midday,0,2,57,9
2024-08-04,GA,Evening,8,24,63,49
2024-08-04,TN,Evening,6,71,10,33
2024-08-04,FL,Evening,8,41,28,75
2024-08-04,NY,Evening,3,79,73,61
2024-08-04,NJ,Evening,3,43,68,18
2024-08-04,GA,Night,0,86,21,43
2024-08-05,TN,Morning,8,12,27,5
2024-08-05,GA,Midday,8,72,6,41
2024-08-05,NJ,Midday,7,72,9,9
2024-08-05,TN,Midday,1,85,39,47
2024-08-05,FL,Midday,1,3,55,61
2024-08-05,NY,Midday,1,8,6,66
2024-08-05,GA,Evening,6,1,34,38
2024-08-05,TN,Evening,4,86,53,60
2024-08-05,FL,Evening,2,10,43,96
2024-08-05,NY,Evening,3,43,20,60
2024-08-05,NJ,Evening,5,74,5,29
2024-08-05,GA,Night,5,90,81,94
2024-08-06,TN,Morning,6,78,97,93
2024-08-06,GA,Midday,1,88,76,17
2024-08-06,NJ,Midday,2,43,21,58
2024-08-06,TN,Midday,1,72,98,31
2024-08-06,FL,Midday,3,42,6,7
2024-08-06,NY,Midday,7,78,44,83
2024-08-06,GA,Evening,4,33,93,63
2024-08-06,TN,Evening,0,34,69,88
2024-08-06,FL,Evening,7,30,94,0
2024-08-06,NY,Evening,6,17,35,30
2024-08-06,NJ,Evening,5,18,29,56
2024-08-06,GA,Night,5,39,99,79
2024-08-07,TN,Morning,4,75,80,88
2024-08-07,GA,Midday,1,57,58,8
2024-08-07,NJ,Midday,2,50,48,35
2024-08-07,TN,Midday,4,72,36,83
2024-08-07,FL,Midday,4,21,68,5
2024-08-07,NY,Midday,0,88,89,6
2024-08-07,GA,Evening,1,55,80,33
2024-08-07,TN,Evening,4,55,59,87
2024-08-07,FL,Evening,2,12,3,21
2024-08-07,NY,Evening,0,33,15,25
2024-08-07,NJ,Evening,7,97,8,18
2024-08-07,GA,Night,2,2,79,7
2024-08-08,TN,Morning,9,91,28,21
2024-08-08,GA,Midday,0,99,92,19
2024-08-08,NJ,Midday,9,93,92,17
2024-08-08,TN,Midday,9,50,18,38
2024-08-08,FL,Midday,0,55,37,58
2024-08-08,NY,Midday,7,21,6,38
2024-08-08,GA,Evening,6,8,20,77
2024-08-08,TN,Evening,8,48,84,74
2024-08-08,FL,Evening,6,25,73,52
2024-08-08,NY,Evening,2,87,95,37
2024-08-08,NJ,Evening,2,64,39,25
2024-08-08,GA,Night,2,90,12,18
2024-08-09,TN,Morning,6,58,90,83
2024-08-09,GA,Midday,6,37,3,66
2024-08-09,NJ,Midday,0,77,10,34
2024-08-09,TN,Midday,0,52,19,91
2024-08-09,FL,Midday,0,73,0,1
2024-08-09,NY,Midday,0,81,52,11
2024-08-09,GA,Evening,5,40,34,94
2024-08-09,TN,Evening,2,85,13,82
2024-08-09,FL,Evening,3,22,20,46
2024-08-09,NY,Evening,5,96,94,32
2024-08-09,NJ,Evening,5,34,83,24
2024-08-09,GA,Night,3,44,88,90
2024-08-10,TN,Morning,8,11,63,65
2024-08-10,GA,Midday,0,50,58,63
2024-08-10,NJ,Midday,9,22,0,78
2024-08-10,TN,Midday,3,45,29,80
2024-08-10,FL,Midday,8,95,97,11
2024-08-10,NY,Midday,1,21,9,2
2024-08-10,GA,Evening,2,37,47,1
2024-08-10,NY,Evening,2,47,45,26
2024-08-10,NJ,Evening,8,88,51,2
2024-08-10,GA,Night,8,36,64,8
2024-08-11,GA,Midday,2,75,20,38
2024-08-11,NJ,Midday,7,24,39,98
2024-08-11,FL,Midday,9,95,10,20
2024-08-11,NY,Midday,9,7,98,17
2024-08-11,GA,Evening,3,64,26,55
2024-08-11,TN,Evening,8,70,65,36
2024-08-11,FL,Evening,2,78,47,64
2024-08-11,NY,Evening,5,49,46,84
2024-08-11,NJ,Evening,6,94,18,56
2024-08-11,GA,Night,0,83,65,5
2024-08-12,TN,Morning,9,6,87,79
2024-08-12,GA,Midday,1,55,65,26
2024-08-12,NJ,Midday,6,50,67,4
2024-08-12,TN,Midday,5,63,32,86
2024-08-12,FL,Midday,9,37,58,81
2024-08-12,NY,Midday,2,83,7,91
2024-08-12,GA,Evening,7,40,38,48
2024-08-12,TN,Evening,6,24,23,56
2024-08-12,FL,Evening,0,18,24,35
2024-08-12,NY,Evening,3,0,6,96
2024-08-12,NJ,Evening,6,7,93,30
2024-08-12,GA,Night,4,7,80,9
2024-08-13,TN,Morning,7,25,93,81
2024-08-13,GA,Midday,7,49,78,42
2024-08-13,NJ,Midday,6,60,54,76
2024-08-13,TN,Midday,9,59,79,72
2024-08-13,FL,Midday,7,90,31,19
2024-08-13,NY,Midday,2,16,76,34
2024-08-13,GA,Evening,9,11,54,46
2024-08-13,TN,Evening,4,67,60,81
2024-08-13,FL,Evening,1,58,62,35
2024-08-13,NY,Evening,4,97,37,4
2024-08-13,NJ,Evening,4,8,73,6
2024-08-13,GA,Night,0,53,73,38
2024-08-14,TN,Morning,4,33,17,8
2024-08-14,GA,Midday,7,63,90,65
2024-08-14,NJ,Midday,9,97,43,8
2024-08-14,TN,Midday,3,56,84,86
2024-08-14,FL,Midday,6,48,66,38
2024-08-14,NY,Midday,1,52,23,12
2024-08-14,GA,Evening,8,74,9,20
2024-08-14,TN,Evening,3,37,5,82
2024-08-14,FL,Evening,3,53,4,55
2024-08-14,NY,Evening,6,13,69,9
2024-08-14,NJ,Evening,4,4,5,45
2024-08-14,GA,Night,0,94,81,33
2024-08-15,TN,Morning,6,68,51,78
2024-08-15,GA,Midday,8,23,82,84
2024-08-15,NJ,Midday,6,29,60,24
2024-08-15,TN,Midday,5,40,8,22
2024-08-15,FL,Midday,4,18,34,55
2024-08-15,NY,Midday,1,91,37,14
2024-08-15,GA,Evening,7,55,22,5
2024-08-15,TN,Evening,6,27,32,69
2024-08-15,FL,Evening,0,10,21,52
2024-08-15,NY,Evening,5,8,37,90
2024-08-15,NJ,Evening,8,71,12,94
2024-08-15,GA,Night,4,15,61,42
2024-08-16,TN,Morning,5,76,17,70
2024-08-16,GA,Midday,4,96,47,42
2024-08-16,NJ,Midday,2,11,89,93
2024-08-16,TN,Midday,0,78,68,78
2024-08-16,FL,Midday,3,45,34,70
2024-08-16,NY,Midday,7,25,83,51
2024-08-16,GA,Evening,9,55,25,8
2024-08-16,TN,Evening,4,78,94,84
2024-08-16,FL,Evening,9,67,44,6
2024-08-16,NY,Evening,6,63,99,2
2024-08-16,NJ,Evening,6,62,27,42
2024-08-16,GA,Night,1,55,97,70
2024-08-17,TN,Morning,0,85,72,23
2024-08-17,GA,Midday,8,44,73,47
2024-08-17,NJ,Midday,8,55,83,5
2024-08-17,TN,Midday,6,21,81,73
2024-08-17,FL,Midday,9,47,39,69
2024-08-17,NY,Midday,9,41,90,49
2024-08-17,GA,Evening,0,66,73,58
2024-08-17,TN,Evening,8,92,81,0
2024-08-17,FL,Evening,1,91,63,71
2024-08-17,NY,Evening,6,88,92,67
2024-08-17,NJ,Evening,0,50,41,99
2024-08-17,GA,Night,2,81,43,29
2024-08-18,GA,Midday,3,30,90,29
2024-08-18,NJ,Midday,0,75,6,94
2024-08-18,FL,Midday,0,18,69,8
2024-08-18,NY,Midday,4,32,80,35
2024-08-18,GA,Evening,2,3,53,29
2024-08-18,TN,Evening,9,89,34,21
2024-08-18,FL,Evening,5,51,15,69
2024-08-18,NY,Evening,2,7,64,66
2024-08-18,NJ,Evening,1,20,34,69
2024-08-18,GA,Night,4,63,20,63
2024-08-19,TN,Morning,0,33,20,91
2024-08-19,GA,Midday,4,61,78,21
2024-08-19,NJ,Midday,1,2,42,64
2024-08-19,TN,Midday,6,31,78,33
2024-08-19,FL,Midday,4,42,52,20
2024-08-19,NY,Midday,1,3,94,26
2024-08-19,GA,Evening,6,18,78,26
2024-08-19,TN,Evening,2,76,50,47
2024-08-19,NY,Evening,4,3,88,8
2024-08-19,NJ,Evening,0,95,22,85
2024-08-19,GA,Night,2,6,46,28
2024-08-20,TN,Morning,0,40,17,5
2024-08-20,GA,Midday,8,50,49,25
2024-08-20,NJ,Midday,0,0,45,51
2024-08-20,TN,Midday,3,1,77,25
2024-08-20,FL,Midday,5,11,5,97
2024-08-20,NY,Midday,5,10,56,14
2024-08-20,GA,Evening,0,39,54,48
2024-08-20,TN,Evening,2,77,6,48
2024-08-20,FL,Evening,3,19,11,2
2024-08-20,NY,Evening,3,16,12,72
2024-08-20,NJ,Evening,6,45,0,87
2024-08-20,GA,Night,1,27,30,30
2024-08-21,TN,Morning,6,94,37,60
2024-08-21,GA,Midday,9,99,40,48
2024-08-21,NJ,Midday,6,84,91,52
2024-08-21,TN,Midday,1,72,77,54
2024-08-21,FL,Midday,1,47,51,81
2024-08-21,NY,Midday,3,42,73,30
2024-08-21,GA,Evening,4,70,37,6
2024-08-21,TN,Evening,0,71,51,63
2024-08-21,FL,Evening,2,81,86,92
2024-08-21,NY,Evening,1,78,44,20
2024-08-21,NJ,Evening,4,4,51,65
2024-08-21,GA,Night,2,47,44,58
2024-08-22,TN,Morning,5,37,31,88
2024-08-22,GA,Midday,3,75,61,49
2024-08-22,NJ,Midday,7,89,73,86
2024-08-22,TN,Midday,5,23,77,72
2024-08-22,FL,Midday,9,41,82,59
2024-08-22,NY,Midday,2,1,8,8
2024-08-22,GA,Evening,9,83,22,58
2024-08-22,TN,Evening,2,89,52,24
2024-08-22,FL,Evening,5,31,68,68
2024-08-22,NY,Evening,8,74,75,58
2024-08-22,NJ,Evening,3,30,5,11
2024-08-22,GA,Night,0,31,53,0
2024-08-23,TN,Morning,6,33,43,21
2024-08-23,GA,Midday,0,47,18,94
2024-08-23,NJ,Midday,6,49,67,60
2024-08-23,TN,Midday,7,16,75,85
2024-08-23,FL,Midday,8,70,42,7
2024-08-23,NY,Midday,2,36,13,72
2024-08-23,GA,Evening,2,29,93,32
2024-08-23,TN,Evening,3,65,8,50
2024-08-23,FL,Evening,3,84,28,86
2024-08-23,NY,Evening,1,14,14,95
2024-08-23,NJ,Evening,8,38,58,88
2024-08-23,GA,Night,3,10,57,71
2024-08-24,TN,Morning,9,55,12,77
2024-08-24,GA,Midday,3,26,76,40
2024-08-24,NJ,Midday,1,24,53,35
2024-08-24,TN,Midday,7,19,60,3
2024-08-24,FL,Midday,1,28,35,24
2024-08-24,NY,Midday,0,30,10,53
2024-08-24,GA,Evening,5,20,67,75
2024-08-24,TN,Evening,8,68,4,71
2024-08-24,FL,Evening,9,90,33,30
2024-08-24,NY,Evening,8,67,31,22
2024-08-24,NJ,Evening,5,0,36,98
2024-08-24,GA,Night,5,26,44,51
2024-08-25,GA,Midday,0,53,18,93
2024-08-25,NJ,Midday,9,13,69,7
2024-08-25,FL,Midday,2,8,47,5
2024-08-25,NY,Midday,5,66,4,81
2024-08-25,GA,Evening,8,53,50,49
2024-08-25,TN,Evening,0,92,50,9
2024-08-25,FL,Evening,7,59,55,85
2024-08-25,NY,Evening,7,40,78,59
2024-08-25,NJ,Evening,4,47,58,32
2024-08-25,GA,Night,7,70,96,72
2024-08-26,TN,Morning,7,59,13,25
2024-08-26,GA,Midday,0,85,64,55
2024-08-26,NJ,Midday,5,20,19,15
2024-08-26,TN,Midday,1,94,22,93
2024-08-26,FL,Midday,1,29,33,59
2024-08-26,NY,Midday,4,71,60,55
2024-08-26,GA,Evening,6,74,38,60
2024-08-26,TN,Evening,4,13,38,69
2024-08-26,FL,Evening,4,13,0,56
2024-08-26,NY,Evening,6,28,83,3
2024-08-26,NJ,Evening,4,41,34,3
2024-08-26,GA,Night,0,31,74,89
2024-08-27,TN,Morning,9,35,44,41
2024-08-27,GA,Midday,8,98,86,84
2024-08-27,NJ,Midday,9,10,21,88
2024-08-27,TN,Midday,3,17,88,82
2024-08-27,FL,Midday,5,22,23,65
2024-08-27,NY,Midday,3,0,21,70
2024-08-27,GA,Evening,3,10,99,23
2024-08-27,TN,Evening,7,89,60,5
2024-08-27,FL,Evening,2,93,5,7
2024-08-27,NY,Evening,8,27,35,8
2024-08-27,NJ,Evening,5,41,10,29
2024-08-27,GA,Night,3,7,50,2
2024-08-28,TN,Morning,1,47,39,96
2024-08-28,GA,Midday,7,61,86,78
2024-08-28,NJ,Midday,6,28,57,19
2024-08-28,TN,Midday,6,43,40,93
2024-08-28,FL,Midday,4,62,24,8
2024-08-28,NY,Midday,4,78,57,53
2024-08-28,GA,Evening,9,75,62,76
2024-08-28,TN,Evening,1,99,39,62
2024-08-28,FL,Evening,0,69,67,85
2024-08-28,NY,Evening,4,24,23,73
2024-08-28,NJ,Evening,3,71,74,96
2024-08-28,GA,Night,4,75,18,67
2024-08-29,TN,Morning,4,24,94,62
2024-08-29,GA,Midday,1,46,40,53
2024-08-29,NJ,Midday,2,43,82,34
2024-08-29,TN,Midday,9,50,20,59
2024-08-29,FL,Midday,6,4,76,95
2024-08-29,NY,Midday,6,3,67,19
2024-08-29,GA,Evening,0,71,66,89
2024-08-29,TN,Evening,0,60,7,57
2024-08-29,FL,Evening,6,13,83,4
2024-08-29,NY,Evening,1,58,38,18
2024-08-29,NJ,Evening,1,80,27,26
2024-08-29,GA,Night,6,75,60,74
2024-08-30,TN,Morning,5,30,24,31
2024-08-30,GA,Midday,1,12,94,47
2024-08-30,NJ,Midday,6,53,51,4
2024-08-30,TN,Midday,6,83,76,28
2024-08-30,FL,Midday,1,51,34,29
2024-08-30,NY,Midday,3,91,17,90
2024-08-30,GA,Evening,6,83,97,51
2024-08-30,TN,Evening,3,26,3,28
2024-08-30,FL,Evening,3,77,66,63
2024-08-30,NY,Evening,5,78,33,91
2024-08-30,NJ,Evening,0,90,43,3
2024-08-30,GA,Night,3,32,73,92
2024-08-31,TN,Morning,7,33,12,50
2024-08-31,GA,Midday,7,86,56,63
2024-08-31,NJ,Midday,4,33,38,36
2024-08-31,TN,Midday,8,9,9,5
2024-08-31,FL,Midday,1,39,49,85
2024-08-31,NY,Midday,5,84,58,13
2024-08-31,GA,Evening,9,17,56,81
2024-08-31,TN,Evening,3,39,90,98
2024-08-31,FL,Evening,1,85,13,56
2024-08-31,NY,Evening,0,45,38,64
2024-08-31,NJ,Evening,3,3,62,76
2024-08-31,GA,Night,0,48,92,75
2024-09-01,GA,Midday,2,79,41,53
2024-09-01,NJ,Midday,0,10,27,82
2024-09-01,FL,Midday,5,79,19,14
2024-09-01,NY,Midday,6,17,84,97
2024-09-01,GA,Evening,9,30,58,29
2024-09-01,TN,Evening,9,10,98,21
2024-09-01,FL,Evening,6,20,71,79
2024-09-01,NY,Evening,0,28,19,37
2024-09-01,NJ,Evening,4,74,61,32
2024-09-01,GA,Night,2,34,31,56
2024-09-02,TN,Morning,3,82,11,41
2024-09-02,GA,Midday,3,84,72,44
2024-09-02,NJ,Midday,4,26,82,65
2024-09-02,TN,Midday,9,6,89,84
2024-09-02,FL,Midday,8,29,13,86
2024-09-02,NY,Midday,6,99,34,47
2024-09-02,GA,Evening,7,89,36,18
2024-09-02,TN,Evening,9,58,81,33
2024-09-02,FL,Evening,3,60,77,59
2024-09-02,NY,Evening,3,8,40,52
2024-09-02,NJ,Evening,0,64,16,35
2024-09-02,GA,Night,0,41,52,1
2024-09-03,TN,Morning,0,5,48,43
2024-09-03,GA,Midday,3,0,61,59
2024-09-03,NJ,Midday,9,17,95,17
2024-09-03,TN,Midday,5,9,35,30
2024-09-03,FL,Midday,2,62,26,95
2024-09-03,NY,Midday,3,33,76,88
2024-09-03,GA,Evening,9,75,88,87
2024-09-03,TN,Evening,9,38,98,4
2024-09-03,FL,Evening,3,44,21,29
2024-09-03,NY,Evening,0,37,93,18
2024-09-03,NJ,Evening,1,32,52,49
2024-09-03,GA,Night,0,86,1,79
2024-09-04,TN,Morning,0,19,85,42
2024-09-04,GA,Midday,4,74,52,37
2024-09-04,NJ,Midday,2,49,80,36
2024-09-04,TN,Midday,6,45,44,27
2024-09-04,FL,Midday,2,10,80,39
2024-09-04,NY,Midday,7,98,14,82
2024-09-04,GA,Evening,1,89,31,54
2024-09-04,TN,Evening,7,42,8,29
2024-09-04,FL,Evening,5,55,72,67
2024-09-04,NY,Evening,8,21,75,71
2024-09-04,NJ,Evening,2,74,55,62
2024-09-04,GA,Night,7,12,91,96
2024-09-05,TN,Morning,5,73,37,72
2024-09-05,GA,Midday,2,84,96,1
2024-09-05,NJ,Midday,0,24,45,37
2024-09-05,TN,Midday,1,90,18,9
2024-09-05,FL,Midday,0,50,38,75
2024-09-05,NY,Midday,0,4,51,27
2024-09-05,GA,Evening,9,89,41,13
2024-09-05,TN,Evening,5,24,34,67
2024-09-05,NY,Evening,4,99,56,80
2024-09-05,NJ,Evening,6,78,51,40
2024-09-05,GA,Night,4,37,13,96
2024-09-06,TN,Morning,5,25,4,44
2024-09-06,GA,Midday,6,85,75,41
2024-09-06,NJ,Midday,3,89,25,6
2024-09-06,TN,Midday,0,5,52,9
2024-09-06,FL,Midday,7,93,91,89
2024-09-06,NY,Midday,6,13,90,49
2024-09-06,GA,Evening,0,25,77,73
2024-09-06,TN,Evening,1,33,93,89
2024-09-06,FL,Evening,6,31,47,67
2024-09-06,NY,Evening,0,12,81,41
2024-09-06,NJ,Evening,0,98,5,3
2024-09-06,GA,Night,7,9,31,30
2024-09-07,TN,Morning,7,76,24,31
2024-09-07,GA,Midday,7,69,69,24
2024-09-07,NJ,Midday,9,59,80,5
2024-09-07,TN,Midday,7,93,78,18
2024-09-07,FL,Midday,5,28,62,82
2024-09-07,NY,Midday,5,98,5,26
2024-09-07,GA,Evening,1,40,33,24
2024-09-07,TN,Evening,2,76,88,15
2024-09-07,FL,Evening,4,10,87,94
2024-09-07,NY,Evening,5,54,82,50
2024-09-07,NJ,Evening,5,7,55,13
